Customer_ID,Full_Name,ID_Number,Date_of_Birth,Age,Gender,Phone_Number,Email,Address,Location,Employment_Status,Monthly_Income_Bracket,Estimated_Monthly_Income,Account_Opening_Date,Has_Savings_Account,Account_Balance,Loan_ID,Loan_Product,Loan_Amount,Interest_Rate,Term_Type,Term_Months,Term_Weeks,Total_Loan_Amount,Loan_Disbursement_Date,Next_Due_Date,Loan_Status,Outstanding_Balance,Total_Paid,Overdue_Amount,Payments_Made,Payments_Missed,Number_of_Loans,Number_of_Declined_Loans,Declined_Loans_Details,Profile_Type,Is_Defaulter
CUST-001366,Justin Horton,880***16,1998-12-01,27,Male,+254 *** *** 703,,"19637 Perkins Turnpike Suite 403, Kamulu",Kamulu,Self-employed/Business owner,"30,001 - 50,000",40000,2025-05-21,Yes,10541.22,LOAN-001366-01,Business Capital Loan,161000,19.5,weekly,,24.0,192395.0,2025-12-05,2026-01-23,Active,144296.25,48098.75,517.0,6,2,1,1,"Cash Loan (190,000 KES) - Incomplete documentation",Young Entrepreneur,No
CUST-001367,Heather Weaver,505***95,1977-02-03,49,Female,+254 *** *** 397,,"1109 Brooke Islands, Mombasa Road",Mombasa Road,Formally employed (contract),"20,001 - 30,000",25000,2025-11-25,No,4772.05,LOAN-001367-01,Cash Loan,71000,18.5,monthly,6.0,,84135.0,2025-11-25,2026-01-24,Active,70112.5,14022.5,5.4,1,1,2,0,,Overburdened Family Person,No
CUST-001368,Richard Smith,838***25,2002-04-30,23,Male,+254 *** *** 757,mc***y@icloud.com,"68378 Elizabeth Court, Kamulu",Kamulu,Formally employed (contract),"10,000 - 20,000",15000,2024-04-04,Yes,6626.35,LOAN-001368-01,Cash Loan,64000,18.5,weekly,,36.0,75840.0,2025-09-23,,Defaulted,55777.94,20062.06,18960.0,10,9,2,0,,Entry Level Worker,Yes
CUST-001369,Dwayne Houston,083***11,1992-02-06,34,Male,+254 *** *** 116,ke***l@outlook.co.ke,"080 Simpson Burg Suite 393, Kamulu",Kamulu,Self-employed/Business owner,"20,001 - 30,000",25000,2024-12-13,Yes,39634.91,LOAN-001369-01,Business Capital Loan,181000,19.5,weekly,,36.0,216295.0,2025-03-08,,Completed,36049.17,180245.83,2853.9,30,6,2,0,,Young Entrepreneur,No
CUST-001370,Timothy Potter,958***95,1997-11-23,28,Male,+254 *** *** 063,,"7757 Mueller Oval Suite 921, Mombasa Road",Mombasa Road,Formally employed (contract),"10,000 - 20,000",15000,2024-11-08,Yes,5929.54,LOAN-001370-01,Utility Loan,30000,16.0,weekly,,12.0,34800.0,2026-01-17,2026-01-31,Active,31900.0,2900.0,483.45,1,1,2,0,,Entry Level Worker,No
CUST-001371,Amber Jackson,227***36,1998-01-03,28,Female,+254 *** *** 550,hu***2@mail.com,"10972 Anthony Forge, Nairobi",Nairobi,Self-employed/Business owner,"10,000 - 20,000",15000,2023-04-09,No,1163.42,LOAN-001371-01,Cash Loan,52000,18.5,weekly,,12.0,61620.0,2026-02-01,2026-02-08,Active,61620.0,0.0,0.0,0,0,1,0,,Hustler/Casual Worker,No
CUST-001372,Susan Hodge,541***35,1999-01-05,27,Female,+254 *** *** 963,,"0744 Hanson Ramp Apt. 824, Nairobi",Nairobi,Self-employed/Business owner,"Below 10,000",7500,2023-11-06,No,3964.13,LOAN-001372-01,Emergency Loan,55000,22.0,monthly,6.0,,67100.0,2025-03-22,,Defaulted,38038.83,29061.17,33550.0,3,3,4,0,,Hustler/Casual Worker,Yes
CUST-001373,William Gonzalez,073***89,1992-02-15,33,Male,+254 *** *** 665,,"1641 Smith Turnpike Apt. 522, Nairobi",Nairobi,Casual laborer,"10,000 - 20,000",15000,2024-07-10,Yes,22518.98,LOAN-001373-01,Utility Loan,23000,16.0,weekly,,24.0,26680.0,2025-11-29,2025-12-27,Overdue,23940.04,2739.96,6670.0,3,6,2,0,,Hustler/Casual Worker,Yes
CUST-001374,Gary Palmer,454***96,1992-06-07,33,Male,+254 *** *** 737,bu***l@gmail.com,"2821 Johnson Junctions Apt. 895, Nairobi",Nairobi,Formally employed (permanent),"Above 100,000",150000,2025-12-29,Yes,225310.63,LOAN-001374-01,Business Capital Loan,242000,19.5,monthly,12.0,,289190.0,2026-01-30,2026-03-01,Active,289190.0,0.0,0.0,0,0,3,0,,Stable Professional,No
CUST-001375,Nathaniel Collins,706***37,1981-04-28,44,Male,+254 *** *** 043,ca***n@outlook.co.ke,"7390 Marilyn Pass, Nairobi",Nairobi,Formally employed (permanent),"50,001 - 100,000",75000,2025-11-09,Yes,30158.53,LOAN-001375-01,School Fees Loan,143000,14.5,weekly,,12.0,163735.0,2025-12-04,2026-01-22,Active,81867.5,81867.5,673.68,6,2,2,2,"Utility Loan (17,000 KES) - Incomplete documentation; Emergency Loan (65,000 KES) - High debt-to-income ratio",Stable Professional,No
CUST-001376,Mark Bruce,653***12,2000-11-06,25,Male,+254 *** *** 146,,"7065 Mary Squares, Nairobi",Nairobi,Self-employed/Business owner,"20,001 - 30,000",25000,2024-01-05,Yes,26506.06,LOAN-001376-01,School Fees Loan,140000,14.5,monthly,3.0,,160300.0,2026-01-15,2026-02-14,Active,160300.0,0.0,0.0,0,0,4,0,,Young Entrepreneur,No
CUST-001377,Michael Fleming,958***22,1980-10-27,45,Male,+254 *** *** 849,,"6189 Simmons Views Suite 572, Kamulu",Kamulu,Formally employed (permanent),"Above 100,000",150000,2025-09-06,Yes,276352.82,LOAN-001377-01,Emergency Loan,65000,22.0,monthly,6.0,,79300.0,2025-09-06,,Written Off,55095.89,24204.11,39650.0,2,3,1,0,,Stable Professional,Yes
CUST-001378,Anthony Carter,960***61,1998-12-16,27,Male,+254 *** *** 615,la***y@yahoo.co.ke,"380 Katrina Stream, Kamulu",Kamulu,Self-employed/Business owner,"10,000 - 20,000",15000,2025-03-02,No,637.53,LOAN-001378-01,Cash Loan,92000,18.5,weekly,,12.0,109020.0,2025-05-19,2025-08-04,Active,18170.0,90850.0,3596.08,10,2,1,0,,Hustler/Casual Worker,No
CUST-001379,Craig Allen,001***90,1986-08-29,39,Male,+254 *** *** 499,by***y@mail.com,"11079 Lopez Isle, Nairobi",Nairobi,Formally employed (permanent),"Above 100,000",150000,2025-10-24,Yes,135383.22,LOAN-001379-01,Business Capital Loan,255000,19.5,weekly,,48.0,304725.0,2026-01-27,2026-02-03,Active,304725.0,0.0,6348.44,0,1,4,0,,Stable Professional,Yes
CUST-001380,Nicole Kelley,428***73,1989-03-03,36,Female,+254 *** *** 262,ro***a@gmail.co.ke,"214 Jason Plain, Kayole",Kayole,Formally employed (contract),"50,001 - 100,000",75000,2025-09-18,Yes,71308.85,LOAN-001380-01,Emergency Loan,88000,22.0,weekly,,12.0,107360.0,2025-11-26,2026-02-04,Active,26840.0,80520.0,109.67,9,1,1,0,,Stable Professional,No
CUST-001381,Mr. James Fernandez III,172***84,2003-07-07,22,Male,+254 *** *** 956,st***n@aol.com,"721 Ramirez Island, Nairobi",Nairobi,Formally employed (permanent),"10,000 - 20,000",15000,2025-12-22,Yes,12347.69,LOAN-001381-01,Emergency Loan,60000,22.0,monthly,3.0,,73200.0,2026-02-04,2026-03-06,Active,73200.0,0.0,0.0,0,0,1,0,,Entry Level Worker,No
CUST-001382,William Martin,335***79,1995-01-25,31,Male,+254 *** *** 842,,"7481 Hammond Center, Mombasa Road",Mombasa Road,Self-employed/Business owner,"20,001 - 30,000",25000,2025-04-18,No,3625.93,LOAN-001382-01,Utility Loan,49000,16.0,weekly,,12.0,56840.0,2025-10-14,,Defaulted,34368.26,22471.74,33156.67,5,7,3,0,,Young Entrepreneur,Yes
CUST-001383,Jack Evans,997***88,1975-04-07,50,Male,+254 *** *** 856,,"9771 Jeffrey Ramp Suite 829, Nairobi",Nairobi,Formally employed (contract),"30,001 - 50,000",40000,2025-01-11,No,1899.36,LOAN-001383-01,School Fees Loan,65000,14.5,weekly,,12.0,74425.0,2025-10-13,,Defaulted,51558.46,22866.54,49616.67,4,8,1,0,,Overburdened Family Person,Yes
CUST-001384,Debbie Randall,157***91,1994-09-02,31,Female,+254 *** *** 465,jo***n@yandex.com,"9156 Hall Shores, Nairobi",Nairobi,Formally employed (contract),"20,001 - 30,000",25000,2025-11-11,No,2308.11,LOAN-001384-01,Business Capital Loan,170000,19.5,monthly,9.0,,203150.0,2025-12-03,2026-01-02,Overdue,203150.0,0.0,45144.44,0,2,2,0,,Young Entrepreneur,Yes
CUST-001385,Barbara Faulkner,591***11,1990-12-06,35,Female,+254 *** *** 501,cu***y@hotmail.com,"4028 Ruiz Falls, Mombasa Road",Mombasa Road,Self-employed/Business owner,"30,001 - 50,000",40000,2025-11-16,No,1075.14,LOAN-001385-01,School Fees Loan,130000,14.5,weekly,,24.0,148850.0,2025-12-05,2026-01-30,Active,105435.42,43414.58,939.14,7,1,4,0,,Young Entrepreneur,No
CUST-001386,Angela Rodriguez,111***94,2003-11-14,22,Female,+254 *** *** 731,gb***l@outlook.com,"4085 Kathy Drive, Nairobi",Nairobi,Formally employed (contract),"20,001 - 30,000",25000,2024-10-27,No,443.11,LOAN-001386-01,Business Capital Loan,56000,19.5,weekly,,48.0,66920.0,2025-02-24,,Completed,6970.83,59949.17,1040.96,43,5,1,1,"Emergency Loan (47,000 KES) - High debt-to-income ratio",Entry Level Worker,No
CUST-001387,Nicole Lee,561***62,1981-11-11,44,Female,+254 *** *** 197,,"06618 Shelia Corners, Mwea",Mwea,Formally employed (permanent),"50,001 - 100,000",75000,2023-11-12,Yes,162431.26,LOAN-001387-01,Cash Loan,130000,18.5,weekly,,48.0,154050.0,2025-08-03,,Completed,77025.0,77025.0,1253.94,24,2,1,1,"Utility Loan (29,000 KES) - Unstable employment",Stable Professional,No
CUST-001388,Christopher Williams,188***16,1992-08-29,33,Male,+254 *** *** 358,to***9@yahoo.com,"8449 Clark Wall Suite 937, Nairobi",Nairobi,Formally employed (permanent),"50,001 - 100,000",75000,2025-09-20,Yes,79702.51,LOAN-001388-01,Cash Loan,52000,18.5,monthly,12.0,,61620.0,2025-09-22,,Completed,46215.0,15405.0,932.04,3,1,2,0,,Stable Professional,No
CUST-001389,Kathryn Baker,170***63,1987-05-18,38,Female,+254 *** *** 952,mr***n@hotmail.com,"00201 Young Point Suite 470, Mombasa Road",Mombasa Road,Casual laborer,"10,000 - 20,000",15000,2025-01-26,No,7.89,LOAN-001389-01,Utility Loan,18000,16.0,monthly,3.0,,20880.0,2025-06-19,,Defaulted,15016.1,5863.9,13920.0,1,2,4,2,"Emergency Loan (48,000 KES) - Incomplete documentation; Utility Loan (17,000 KES) - Too many existing loans",Hustler/Casual Worker,Yes
CUST-001390,Mark Miller,897***83,1970-10-14,55,Male,+254 *** *** 650,,"2243 Foster Knoll Apt. 734, Nairobi",Nairobi,Formally employed (contract),"20,001 - 30,000",25000,2023-03-28,Yes,10218.13,LOAN-001390-01,School Fees Loan,58000,17.5,weekly,,36.0,68150.0,2026-01-02,2026-01-23,Overdue,65025.11,3124.89,3786.11,2,2,3,2,"School Fees Loan (133,000 KES) - Incomplete documentation; School Fees Loan (122,000 KES) - Unstable employment",Hustler/Casual Worker,Yes
CUST-001391,Lori Martin,790***88,1992-06-23,33,Female,+254 *** *** 601,sh***g@mail.com,"50155 Mclean Mission, Nairobi",Nairobi,Formally employed (permanent),"50,001 - 100,000",75000,2024-07-03,Yes,18801.54,LOAN-001391-01,Emergency Loan,56000,22.0,weekly,,12.0,68320.0,2025-02-10,,Completed,11386.67,56933.33,155.87,10,2,3,0,,Stable Professional,No
CUST-001392,Sally Swanson,864***77,1991-03-16,34,Female,+254 *** *** 111,ed***1@yandex.com,"206 Rojas Course Apt. 280, Mombasa Road",Mombasa Road,Self-employed/Business owner,"Below 10,000",7500,2023-12-14,Yes,7737.5,LOAN-001392-01,School Fees Loan,45000,14.5,monthly,6.0,,51525.0,2025-07-03,,Written Off,36531.14,14993.86,34350.0,2,4,2,0,,Hustler/Casual Worker,Yes
CUST-001393,Meghan Lawrence,671***54,1981-09-25,44,Female,+254 *** *** 599,sn***h@yahoo.co.uk,"468 Collins Divide Suite 151, Nairobi",Nairobi,Formally employed (permanent),"50,001 - 100,000",75000,2023-10-06,Yes,159227.03,LOAN-001393-01,Cash Loan,125000,18.5,monthly,12.0,,148125.0,2025-02-13,,Completed,24687.5,123437.5,11.71,10,1,1,0,,Stable Professional,No
CUST-001394,Tammy Rios,597***45,1982-10-02,43,Female,+254 *** *** 346,ja***3@icloud.com,"2592 Garcia Cape Apt. 578, Kamulu",Kamulu,Formally employed (permanent),"50,001 - 100,000",75000,2024-07-22,Yes,178202.72,LOAN-001394-01,Emergency Loan,90000,22.0,monthly,3.0,,109800.0,2025-12-08,2026-01-07,Overdue,109800.0,0.0,467.32,0,1,1,0,,Stable Professional,No
CUST-001395,Amanda Boyer,990***08,1988-02-10,38,Female,+254 *** *** 078,,"11823 Beck Inlet Suite 390, Mwea",Mwea,Formally employed (contract),"50,001 - 100,000",75000,2024-11-02,Yes,116544.88,LOAN-001395-01,Business Capital Loan,231000,19.5,weekly,,36.0,276045.0,2025-12-23,,Defaulted,263200.18,12844.82,30671.67,2,4,1,0,,Stable Professional,Yes
CUST-001396,Elizabeth Snyder,754***86,1995-01-23,31,Female,+254 *** *** 205,,"09983 Reed Cape Apt. 364, Nairobi",Nairobi,Self-employed/Business owner,"30,001 - 50,000",40000,2025-08-30,Yes,83214.0,LOAN-001396-01,Cash Loan,99000,18.5,monthly,9.0,,117315.0,2026-01-25,2026-02-24,Active,117315.0,0.0,0.0,0,0,1,0,,Young Entrepreneur,No
CUST-001397,Paul Willis,986***94,1988-02-03,38,Male,+254 *** *** 289,ch***1@aol.com,"71884 Stephanie Ranch Suite 769, Nairobi",Nairobi,Self-employed/Business owner,"20,001 - 30,000",25000,2024-08-13,Yes,2556.88,LOAN-001397-01,Emergency Loan,92000,22.0,monthly,6.0,,112240.0,2025-05-12,,Completed,18706.67,93533.33,526.79,5,1,4,0,,Overburdened Family Person,No
CUST-001398,David Hernandez,554***91,1999-05-15,26,Male,+254 *** *** 040,ti***n@gmail.co.ke,"7613 Tracy Brooks Suite 607, Nairobi",Nairobi,Casual laborer,"10,000 - 20,000",15000,2025-11-28,No,2714.82,LOAN-001398-01,Cash Loan,57000,18.5,monthly,6.0,,67545.0,2026-01-01,2026-01-31,Active,67545.0,0.0,639.37,0,1,1,0,,Hustler/Casual Worker,No
CUST-001399,Brandon Baker,915***45,1993-08-27,32,Male,+254 *** *** 971,fo***e@hotmail.com,"421 Hall Mall, Kamulu",Kamulu,Formally employed (permanent),"Above 100,000",150000,2025-06-18,No,4387.96,LOAN-001399-01,Utility Loan,50000,16.0,weekly,,24.0,58000.0,2026-01-04,2026-02-01,Active,50750.0,7250.0,230.68,3,1,1,2,"Cash Loan (16,000 KES) - Age limit exceeded; School Fees Loan (115,000 KES) - Poor credit history",Stable Professional,No
CUST-001400,Mark Hammond,968***80,1995-12-18,30,Male,+254 *** *** 476,,"287 Dominguez Hollow Suite 054, Mwea",Mwea,Self-employed/Business owner,"30,001 - 50,000",40000,2023-06-16,Yes,36951.18,LOAN-001400-01,Utility Loan,48000,16.0,weekly,,12.0,55680.0,2025-11-03,,Completed,4640.0,51040.0,148.53,11,1,1,0,,Young Entrepreneur,No
CUST-001401,Andrea Williams,204***36,1985-06-14,40,Female,+254 *** *** 037,de***e@mail.com,"21289 Catherine Flats, Nairobi",Nairobi,Self-employed/Business owner,"50,001 - 100,000",75000,2023-11-15,Yes,201782.75,LOAN-001401-01,Business Capital Loan,118000,19.5,monthly,9.0,,141010.0,2025-10-25,,Completed,109674.44,31335.56,1865.71,2,1,1,0,,Overburdened Family Person,No
CUST-001402,Jessica Walker,107***72,1995-03-31,30,Female,+254 *** *** 026,sc***l@aol.com,"8503 Kelsey Motorway Apt. 552, Kamulu",Kamulu,Self-employed/Business owner,"Below 10,000",7500,2025-06-14,Yes,20289.56,LOAN-001402-01,Emergency Loan,50000,22.0,monthly,6.0,,61000.0,2025-10-06,,Defaulted,51030.8,9969.2,30500.0,1,3,1,1,"School Fees Loan (146,000 KES) - Loan amount too high",Hustler/Casual Worker,Yes
CUST-001403,Andrew Hunt,705***73,1987-11-28,38,Male,+254 *** *** 431,,"0144 Rodriguez Throughway Suite 102, Mwea",Mwea,Formally employed (permanent),"50,001 - 100,000",75000,2023-07-16,Yes,166184.78,LOAN-001403-01,School Fees Loan,75000,14.5,monthly,3.0,,85875.0,2025-11-14,2026-01-13,Active,57250.0,28625.0,5431.94,1,1,1,0,,Stable Professional,No
CUST-001404,Kathleen Garcia,683***09,1998-02-21,27,Female,+254 *** *** 663,,"75678 Larson Streets Apt. 043, Kamulu",Kamulu,Self-employed/Business owner,"10,000 - 20,000",15000,2023-06-06,Yes,7829.64,LOAN-001404-01,Utility Loan,39000,16.0,weekly,,24.0,45240.0,2025-02-17,,Defaulted,29258.01,15981.99,26390.0,10,14,2,1,"Utility Loan (14,000 KES) - Loan amount too high",Hustler/Casual Worker,Yes
CUST-001405,Nicole Atkinson,672***34,1999-10-24,26,Female,+254 *** *** 595,hs***n@hotmail.com,"6221 Singleton Freeway, Mombasa Road",Mombasa Road,Self-employed/Business owner,"20,001 - 30,000",25000,2024-09-13,No,1691.91,LOAN-001405-01,School Fees Loan,97000,14.5,weekly,,36.0,111065.0,2025-12-19,2026-01-30,Active,95639.31,15425.69,605.33,5,1,2,0,,Hustler/Casual Worker,No
CUST-001406,Elizabeth Williams,759***65,1998-10-06,27,Female,+254 *** *** 545,ag***z@yandex.com,"2128 Lindsay Burg, Nairobi",Nairobi,Formally employed (contract),"10,000 - 20,000",15000,2025-04-26,Yes,15037.45,LOAN-001406-01,Cash Loan,16000,18.5,weekly,,48.0,18960.0,2026-01-06,2026-02-03,Active,17775.0,1185.0,51.93,3,1,2,0,,Entry Level Worker,No
CUST-001407,Andrew Wheeler,279***41,2003-12-31,22,Male,+254 *** *** 536,st***5@yandex.com,"926 Daniel Locks Suite 828, Nairobi",Nairobi,Formally employed (contract),"20,001 - 30,000",25000,2023-06-11,No,44.77,LOAN-001407-01,Cash Loan,63000,18.5,weekly,,12.0,74655.0,2025-09-30,,Defaulted,39947.7,34707.3,37327.5,6,6,2,0,,Hustler/Casual Worker,Yes
CUST-001408,Matthew Bradshaw,003***78,1981-07-14,44,Male,+254 *** *** 003,sh***7@outlook.co.ke,"5897 Amy Divide, Nairobi",Nairobi,Formally employed (contract),"20,001 - 30,000",25000,2025-08-31,No,1475.7,LOAN-001408-01,School Fees Loan,67000,14.5,weekly,,12.0,76715.0,2025-08-31,,Written Off,34296.15,42418.85,31964.58,7,5,1,0,,Overburdened Family Person,Yes
CUST-001409,Ralph Mosley,341***30,2003-09-27,22,Male,+254 *** *** 712,ji***r@protonmail.com,"334 Brandon Stravenue Suite 396, Kamulu",Kamulu,Formally employed (contract),"10,000 - 20,000",15000,2023-02-26,Yes,36771.86,LOAN-001409-01,Emergency Loan,62000,22.0,monthly,3.0,,75640.0,2025-11-08,2026-01-07,Active,50426.67,25213.33,4188.12,1,1,3,0,,Entry Level Worker,No
CUST-001410,Joseph Alvarez,294***73,1988-03-27,37,Male,+254 *** *** 053,,"3986 Robert Spring, Kayole",Kayole,Formally employed (permanent),"50,001 - 100,000",75000,2024-03-04,Yes,120965.95,LOAN-001410-01,Business Capital Loan,64000,19.5,weekly,,48.0,76480.0,2025-11-03,,Completed,58953.33,17526.67,393.77,11,2,2,0,,Stable Professional,No
CUST-001411,Bradley Rhodes,601***55,1995-09-07,30,Male,+254 *** *** 109,,"07048 Moore Via, Kayole",Kayole,Formally employed (permanent),"50,001 - 100,000",75000,2025-03-31,Yes,175162.06,LOAN-001411-01,Cash Loan,191000,18.5,weekly,,48.0,226335.0,2025-05-19,2025-12-29,Active,80160.31,146174.69,1608.0,31,6,2,0,,Stable Professional,No
CUST-001412,Christina Hughes,295***40,1999-11-09,26,Female,+254 *** *** 474,pk***t@hotmail.com,"334 Jessica Creek, Nairobi",Nairobi,Self-employed/Business owner,"30,001 - 50,000",40000,2024-07-08,No,3061.81,LOAN-001412-01,Utility Loan,44000,16.0,weekly,,12.0,51040.0,2025-02-17,,Defaulted,26422.89,24617.11,21266.67,7,5,1,0,,Young Entrepreneur,Yes
CUST-001413,Ryan Mcguire,962***62,1998-11-15,27,Male,+254 *** *** 238,,"921 Stokes Mountains Apt. 612, Mwea",Mwea,Self-employed/Business owner,"10,000 - 20,000",15000,2024-05-26,Yes,1957.31,LOAN-001413-01,Utility Loan,37000,16.0,weekly,,24.0,42920.0,2025-06-19,,Completed,3576.67,39343.33,85.99,22,2,1,0,,Hustler/Casual Worker,No
CUST-001414,April Johnson,385***75,1982-11-15,43,Female,+254 *** *** 603,da***a@protonmail.com,"7478 Macias Parkways, Nairobi",Nairobi,Formally employed (permanent),"30,001 - 50,000",40000,2025-11-26,Yes,115697.07,LOAN-001414-01,Emergency Loan,95000,22.0,monthly,6.0,,115900.0,2026-01-20,2026-02-19,Active,115900.0,0.0,0.0,0,0,2,0,,Stable Professional,No
CUST-001415,Robert Harris,708***32,1996-07-02,29,Male,+254 *** *** 345,,"640 Cathy Course Suite 263, Kamulu",Kamulu,Formally employed (contract),"30,001 - 50,000",40000,2023-12-13,Yes,41712.65,LOAN-001415-01,Utility Loan,49000,16.0,monthly,6.0,,56840.0,2025-05-25,2025-11-21,Active,9473.33,47366.67,1453.41,5,1,1,0,,Young Entrepreneur,No
CUST-001416,Rebekah Hughes,236***10,1960-08-20,65,Female,+254 *** *** 879,ti***8@yahoo.co.ke,"48016 Jeanette Prairie, Nairobi",Nairobi,Formally employed (contract),"10,000 - 20,000",15000,2023-09-08,Yes,21524.57,LOAN-001416-01,School Fees Loan,82000,17.5,weekly,,12.0,96350.0,2025-07-12,2025-10-04,Active,8029.17,88320.83,917.18,11,1,1,0,,Hustler/Casual Worker,No
CUST-001417,Erica Mcgee,120***52,1994-10-05,31,Female,+254 *** *** 268,ys***n@protonmail.com,"909 Estrada Run Suite 753, Kayole",Kayole,Formally employed (permanent),"50,001 - 100,000",75000,2024-04-11,Yes,198231.5,LOAN-001417-01,School Fees Loan,110000,14.5,monthly,6.0,,125950.0,2025-07-11,,Completed,20991.67,104958.33,1928.04,5,1,4,2,"Emergency Loan (46,000 KES) - Unstable employment; Utility Loan (36,000 KES) - Insufficient income",Stable Professional,No
CUST-001418,Douglas Kent,466***76,1995-09-17,30,Male,+254 *** *** 824,jo***e@yahoo.co.ke,"0607 James Mountain, Nairobi",Nairobi,Self-employed/Business owner,"30,001 - 50,000",40000,2023-09-16,No,4315.42,LOAN-001418-01,Emergency Loan,65000,22.0,monthly,3.0,,79300.0,2025-12-11,2026-01-10,Overdue,79300.0,0.0,26433.33,0,1,1,0,,Young Entrepreneur,Yes
CUST-001419,Jerry Hall,044***45,2003-06-08,22,Male,+254 *** *** 545,br***y@hotmail.com,"7185 Billy Key Suite 917, Kayole",Kayole,Casual laborer,"Below 10,000",7500,2023-06-24,No,1501.32,LOAN-001419-01,School Fees Loan,22000,14.5,weekly,,36.0,25190.0,2025-12-11,,Defaulted,23441.67,1748.33,2798.89,3,4,2,0,,Hustler/Casual Worker,Yes
CUST-001420,Curtis Hurst,359***56,1997-08-02,28,Male,+254 *** *** 497,,"5402 Sanchez Trafficway, Nairobi",Nairobi,Formally employed (contract),"20,001 - 30,000",25000,2024-03-03,Yes,56780.62,LOAN-001420-01,Utility Loan,41000,16.0,weekly,,12.0,47560.0,2025-03-18,,Completed,3963.33,43596.67,179.98,11,1,2,0,,Entry Level Worker,No
CUST-001421,Cheryl Mcintyre,563***71,1997-04-08,28,Female,+254 *** *** 202,,"686 Russo Turnpike, Nairobi",Nairobi,Formally employed (contract),"10,000 - 20,000",15000,2023-04-16,Yes,2314.56,LOAN-001421-01,Cash Loan,34000,18.5,weekly,,48.0,40290.0,2025-09-06,,Completed,25181.25,15108.75,146.79,18,3,2,0,,Hustler/Casual Worker,No
CUST-001422,Brandon Weaver,650***97,2001-01-31,25,Male,+254 *** *** 673,ch***n@yandex.com,"3800 Andrew Crossing Suite 084, Nairobi",Nairobi,Self-employed/Business owner,"30,001 - 50,000",40000,2025-07-05,Yes,15174.2,LOAN-001422-01,School Fees Loan,100000,14.5,monthly,6.0,,114500.0,2025-09-12,,Defaulted,79174.65,35325.35,38166.67,2,2,1,0,,Young Entrepreneur,Yes
CUST-001423,Debra Soto,588***96,1982-02-20,43,Female,+254 *** *** 476,la***r@yandex.com,"29093 Hannah Pass, Nairobi",Nairobi,Formally employed (permanent),"50,001 - 100,000",75000,2023-08-16,Yes,213980.96,LOAN-001423-01,Cash Loan,188000,18.5,weekly,,24.0,222780.0,2025-08-03,,Completed,18565.0,204215.0,1682.17,22,2,3,0,,Stable Professional,No
CUST-001424,John Romero,004***79,1982-01-03,44,Male,+254 *** *** 352,,"4162 Deborah Ports Suite 649, Nairobi",Nairobi,Formally employed (contract),"50,001 - 100,000",75000,2025-01-17,Yes,50696.95,LOAN-001424-01,Cash Loan,170000,18.5,weekly,,24.0,201450.0,2025-07-02,2025-12-17,Active,8393.75,193056.25,1655.59,23,1,1,0,,Stable Professional,No
CUST-001425,Elizabeth Lambert,071***99,1991-02-19,34,Female,+254 *** *** 295,li***1@yahoo.com,"27301 Chambers Camp, Nairobi",Nairobi,Formally employed (permanent),"50,001 - 100,000",75000,2023-03-04,Yes,200608.45,LOAN-001425-01,Emergency Loan,93000,22.0,monthly,6.0,,113460.0,2025-09-20,,Defaulted,82124.47,31335.53,37820.0,2,2,3,2,"Utility Loan (34,000 KES) - Unstable employment; School Fees Loan (119,000 KES) - Incomplete documentation",Stable Professional,Yes
CUST-001426,Carla Watkins,353***61,1987-08-16,38,Female,+254 *** *** 573,ro***a@outlook.co.ke,"4966 Cole Coves, Nairobi",Nairobi,Formally employed (permanent),"50,001 - 100,000",75000,2025-12-26,Yes,50083.31,LOAN-001426-01,School Fees Loan,127000,14.5,weekly,,24.0,145415.0,2026-01-29,2026-02-05,Active,145415.0,0.0,0.0,0,0,1,0,,Stable Professional,No
CUST-001427,Michael Martinez,888***94,2000-12-16,25,Male,+254 *** *** 364,,"55087 Tiffany Shoals Apt. 579, Kayole",Kayole,Formally employed (contract),"20,001 - 30,000",25000,2024-02-01,No,4008.74,LOAN-001427-01,School Fees Loan,29000,14.5,weekly,,36.0,33205.0,2025-09-15,2026-01-26,Active,16602.5,16602.5,75.18,18,2,2,0,,Entry Level Worker,No
CUST-001428,Shannon Henry,210***11,1995-03-09,30,Female,+254 *** *** 368,da***2@outlook.co.ke,"668 Justin Turnpike Suite 743, Nairobi",Nairobi,Self-employed/Business owner,"50,001 - 100,000",75000,2025-04-29,Yes,138316.92,LOAN-001428-01,Cash Loan,194000,18.5,weekly,,12.0,229890.0,2025-11-14,2026-01-30,Active,38315.0,191575.0,3001.69,10,1,1,0,,Young Entrepreneur,No
CUST-001429,Miguel Jordan,438***01,1970-07-25,55,Male,+254 *** *** 184,,"692 Traci Landing, Kamulu",Kamulu,Self-employed/Business owner,"20,001 - 30,000",25000,2023-11-25,No,3849.84,LOAN-001429-01,Business Capital Loan,84000,22.5,monthly,9.0,,102900.0,2025-12-07,2026-01-06,Overdue,102900.0,0.0,11433.33,0,1,1,0,,Hustler/Casual Worker,Yes
CUST-001430,Christopher Santos,984***41,1993-08-13,32,Male,+254 *** *** 043,,"307 Barnes Fall, Kayole",Kayole,Self-employed/Business owner,"50,001 - 100,000",75000,2025-08-15,Yes,206448.92,LOAN-001430-01,Cash Loan,86000,18.5,monthly,9.0,,101910.0,2026-01-19,2026-02-18,Active,101910.0,0.0,0.0,0,0,1,2,"Emergency Loan (29,000 KES) - Age limit exceeded; Emergency Loan (39,000 KES) - Incomplete documentation",Young Entrepreneur,No
